CMDLINE shogun assign_taxonomy --database /home/bhillmann/petard/data/rep94 --aligner bowtie2 --no-capitalist --input /home/bhillmann/petard/data/shogun_mem/BIOM/89437/alignment.bowtie2.sam --output scratch/profile.tsv
MEM 0.886719 1589474564.4372
MEM 20.714844 1589474564.5374
MEM 47.265625 1589474564.6377
MEM 63.566406 1589474564.7380
MEM 72.769531 1589474564.8383
MEM 78.277344 1589474564.9385
MEM 83.773438 1589474565.0388
MEM 86.773438 1589474565.1391
MEM 89.785156 1589474565.2393
MEM 97.773438 1589474565.3396
MEM 100.773438 1589474565.4399
MEM 103.773438 1589474565.5402
MEM 106.773438 1589474565.6405
MEM 119.644531 1589474565.7408
MEM 122.523438 1589474565.8411
MEM 125.523438 1589474565.9414
MEM 128.523438 1589474566.0417
MEM 131.523438 1589474566.1419
MEM 134.523438 1589474566.2422
MEM 137.523438 1589474566.3425
MEM 140.773438 1589474566.4427
MEM 143.773438 1589474566.5430
MEM 146.773438 1589474566.6433
MEM 169.023438 1589474566.7435
MEM 172.023438 1589474566.8438
MEM 175.023438 1589474566.9441
MEM 178.023438 1589474567.0443
MEM 181.023438 1589474567.1446
MEM 184.023438 1589474567.2449
MEM 187.023438 1589474567.3452
MEM 190.027344 1589474567.4454
MEM 193.273438 1589474567.5457
MEM 196.273438 1589474567.6460
MEM 199.273438 1589474567.7463
MEM 202.273438 1589474567.8465
MEM 205.273438 1589474567.9468
MEM 208.273438 1589474568.0471
MEM 211.273438 1589474568.1474
MEM 214.273438 1589474568.2476
MEM 217.273438 1589474568.3479
MEM 220.273438 1589474568.4482
MEM 223.277344 1589474568.5485
MEM 264.710938 1589474568.6488
MEM 267.535156 1589474568.7491
MEM 270.523438 1589474568.8494
MEM 273.523438 1589474568.9496
MEM 276.523438 1589474569.0499
MEM 279.523438 1589474569.1502
MEM 282.277344 1589474569.2504
MEM 285.523438 1589474569.3507
MEM 288.523438 1589474569.4510
MEM 291.527344 1589474569.5514
MEM 294.523438 1589474569.6517
MEM 297.523438 1589474569.7519
MEM 300.527344 1589474569.8522
MEM 303.535156 1589474569.9525
MEM 306.523438 1589474570.0527
MEM 309.523438 1589474570.1530
MEM 312.527344 1589474570.2534
MEM 315.523438 1589474570.3536
MEM 318.523438 1589474570.4539
MEM 321.527344 1589474570.5541
MEM 324.523438 1589474570.6544
MEM 327.273438 1589474570.7547
MEM 330.273438 1589474570.8549
MEM 333.277344 1589474570.9551
MEM 336.023438 1589474571.0554
MEM 339.023438 1589474571.1556
MEM 341.773438 1589474571.2559
MEM 345.023438 1589474571.3562
MEM 348.023438 1589474571.4565
MEM 350.773438 1589474571.5567
MEM 353.273438 1589474571.6570
MEM 355.773438 1589474571.7573
MEM 358.273438 1589474571.8576
MEM 361.027344 1589474571.9578
MEM 363.523438 1589474572.0581
MEM 366.023438 1589474572.1584
MEM 368.523438 1589474572.2588
MEM 370.777344 1589474572.3590
MEM 373.273438 1589474572.4594
MEM 376.035156 1589474572.5596
MEM 378.523438 1589474572.6599
MEM 459.183594 1589474572.7602
MEM 460.523438 1589474572.8605
MEM 463.023438 1589474572.9608
MEM 465.773438 1589474573.0611
MEM 468.273438 1589474573.1614
MEM 470.773438 1589474573.2616
MEM 473.523438 1589474573.3619
MEM 476.023438 1589474573.4622
MEM 478.523438 1589474573.5625
MEM 481.273438 1589474573.6627
MEM 483.777344 1589474573.7630
MEM 486.523438 1589474573.8633
MEM 489.023438 1589474573.9635
MEM 491.773438 1589474574.0638
MEM 494.273438 1589474574.1642
MEM 496.773438 1589474574.2644
MEM 499.523438 1589474574.3647
MEM 502.273438 1589474574.4650
MEM 504.773438 1589474574.5652
MEM 506.773438 1589474574.6656
MEM 509.027344 1589474574.7658
MEM 511.773438 1589474574.8661
MEM 514.273438 1589474574.9664
MEM 516.773438 1589474575.0666
MEM 519.035156 1589474575.1669
MEM 521.523438 1589474575.2672
MEM 524.023438 1589474575.3674
MEM 526.773438 1589474575.4677
MEM 529.023438 1589474575.5680
MEM 531.523438 1589474575.6683
MEM 534.023438 1589474575.7686
MEM 536.773438 1589474575.8689
MEM 539.273438 1589474575.9692
MEM 541.773438 1589474576.0694
MEM 544.273438 1589474576.1697
MEM 547.023438 1589474576.2700
MEM 549.523438 1589474576.3702
MEM 552.023438 1589474576.4705
MEM 554.523438 1589474576.5708
MEM 557.273438 1589474576.6711
MEM 559.773438 1589474576.7713
MEM 562.277344 1589474576.8716
MEM 565.023438 1589474576.9718
MEM 567.523438 1589474577.0721
MEM 570.023438 1589474577.1724
MEM 572.527344 1589474577.2726
MEM 575.273438 1589474577.3729
MEM 577.773438 1589474577.4732
MEM 580.277344 1589474577.5734
MEM 582.773438 1589474577.6737
MEM 585.527344 1589474577.7740
MEM 588.023438 1589474577.8742
MEM 590.523438 1589474577.9745
MEM 593.023438 1589474578.0748
MEM 595.523438 1589474578.1751
MEM 598.023438 1589474578.2753
MEM 600.523438 1589474578.3756
MEM 603.023438 1589474578.4759
MEM 605.523438 1589474578.5761
MEM 608.027344 1589474578.6764
MEM 610.523438 1589474578.7767
MEM 613.027344 1589474578.8770
MEM 615.523438 1589474578.9776
MEM 618.023438 1589474579.0779
MEM 620.273438 1589474579.1782
MEM 622.777344 1589474579.2785
MEM 625.023438 1589474579.3787
MEM 627.523438 1589474579.4791
MEM 630.023438 1589474579.5793
MEM 632.523438 1589474579.6796
MEM 635.023438 1589474579.7800
MEM 637.523438 1589474579.8802
MEM 640.023438 1589474579.9805
MEM 642.523438 1589474580.0808
MEM 645.023438 1589474580.1810
MEM 647.523438 1589474580.2813
MEM 650.023438 1589474580.3816
MEM 652.273438 1589474580.4818
MEM 654.773438 1589474580.5821
MEM 657.273438 1589474580.6824
MEM 659.773438 1589474580.7827
MEM 662.277344 1589474580.8830
MEM 664.773438 1589474580.9832
MEM 667.273438 1589474581.0835
MEM 669.773438 1589474581.1838
MEM 672.273438 1589474581.2841
MEM 674.773438 1589474581.3843
MEM 677.273438 1589474581.4846
MEM 679.777344 1589474581.5849
MEM 682.273438 1589474581.6852
MEM 684.785156 1589474581.7854
MEM 687.027344 1589474581.8857
MEM 689.527344 1589474581.9860
MEM 692.023438 1589474582.0863
MEM 720.050781 1589474582.1866
MEM 1004.417969 1589474582.2869
MEM 854.343750 1589474582.3872
MEM 855.523438 1589474582.4874
MEM 858.023438 1589474582.5877
MEM 860.273438 1589474582.6880
MEM 862.527344 1589474582.7883
MEM 865.027344 1589474582.8885
MEM 867.273438 1589474582.9888
MEM 869.773438 1589474583.0890
MEM 872.273438 1589474583.1893
MEM 874.773438 1589474583.2896
MEM 877.273438 1589474583.3899
MEM 879.773438 1589474583.4901
MEM 882.023438 1589474583.5904
MEM 884.523438 1589474583.6907
MEM 887.023438 1589474583.7910
MEM 889.523438 1589474583.8912
MEM 892.023438 1589474583.9915
MEM 894.527344 1589474584.0918
MEM 897.023438 1589474584.1921
MEM 899.523438 1589474584.2923
MEM 902.023438 1589474584.3926
MEM 904.523438 1589474584.4929
MEM 907.277344 1589474584.5932
MEM 909.773438 1589474584.6935
MEM 912.273438 1589474584.7937
MEM 914.773438 1589474584.8941
MEM 917.023438 1589474584.9946
MEM 919.773438 1589474585.0949
MEM 922.273438 1589474585.1951
MEM 924.773438 1589474585.2954
MEM 927.523438 1589474585.3957
MEM 930.023438 1589474585.4960
MEM 932.523438 1589474585.5962
MEM 935.023438 1589474585.6965
MEM 937.523438 1589474585.7968
MEM 940.273438 1589474585.8971
MEM 942.773438 1589474585.9975
MEM 945.273438 1589474586.0978
MEM 947.777344 1589474586.1981
MEM 950.273438 1589474586.2984
MEM 952.773438 1589474586.3986
MEM 955.023438 1589474586.4989
MEM 957.773438 1589474586.5992
MEM 960.277344 1589474586.6995
MEM 962.785156 1589474586.7998
MEM 965.273438 1589474586.9000
MEM 967.773438 1589474587.0003
MEM 970.523438 1589474587.1006
MEM 973.027344 1589474587.2009
MEM 975.523438 1589474587.3012
MEM 978.023438 1589474587.4014
MEM 980.273438 1589474587.5018
MEM 982.773438 1589474587.6021
MEM 985.027344 1589474587.7023
MEM 987.273438 1589474587.8026
MEM 989.773438 1589474587.9029
MEM 992.273438 1589474588.0032
MEM 994.523438 1589474588.1035
MEM 997.023438 1589474588.2038
MEM 999.523438 1589474588.3040
MEM 1002.023438 1589474588.4044
MEM 1004.273438 1589474588.5046
MEM 1006.777344 1589474588.6050
MEM 1009.277344 1589474588.7052
MEM 1011.527344 1589474588.8055
MEM 1014.023438 1589474588.9057
MEM 1016.523438 1589474589.0060
MEM 1019.023438 1589474589.1063
MEM 1021.523438 1589474589.2066
MEM 1024.023438 1589474589.3069
MEM 1026.523438 1589474589.4071
MEM 1029.023438 1589474589.5074
MEM 1031.523438 1589474589.6077
MEM 1034.023438 1589474589.7080
MEM 1036.523438 1589474589.8083
MEM 1039.023438 1589474589.9085
MEM 1041.523438 1589474590.0089
MEM 1043.777344 1589474590.1091
MEM 1046.023438 1589474590.2094
MEM 1048.523438 1589474590.3097
MEM 1051.027344 1589474590.4100
MEM 1053.523438 1589474590.5103
MEM 1056.023438 1589474590.6106
MEM 1058.273438 1589474590.7109
MEM 1060.773438 1589474590.8111
MEM 1063.273438 1589474590.9114
MEM 1065.773438 1589474591.0117
MEM 1068.023438 1589474591.1119
MEM 1070.273438 1589474591.2122
MEM 1072.773438 1589474591.3125
MEM 1075.027344 1589474591.4128
MEM 1077.523438 1589474591.5130
MEM 1080.023438 1589474591.6141
MEM 1082.523438 1589474591.7144
MEM 1085.023438 1589474591.8146
MEM 1087.523438 1589474591.9149
MEM 1090.023438 1589474592.0152
MEM 1092.523438 1589474592.1155
MEM 1095.023438 1589474592.2158
MEM 1097.523438 1589474592.3161
MEM 1099.773438 1589474592.4164
MEM 1102.023438 1589474592.5167
MEM 1104.523438 1589474592.6171
MEM 1107.023438 1589474592.7174
MEM 1109.527344 1589474592.8177
MEM 1112.023438 1589474592.9179
MEM 1114.273438 1589474593.0182
MEM 1116.523438 1589474593.1185
MEM 1119.023438 1589474593.2188
MEM 1121.550781 1589474593.3190
MEM 1124.042969 1589474593.4193
MEM 1126.273438 1589474593.5196
